category,link,name,Ingredients,Preparation,Tags
recipe,/recipes/food/views/grilled-sichuan-cumin-lamb-chops-with-quick-pickled-cucumbers-51239210,Grilled Sichuan Cumin Lamb Chops with Quick Pickled Cucumbers,"['1/4 cup ground cumin', '2 tablespoons crushed red pepper flakes', '1 tablespoon toasted sesame oil', '1/2 cup canola oil', '2 tablespoons kosher salt (Diamond Crystal)', '3 pounds lamb shoulder blade chops (3/4-inch thick)', '1 tablespoon sugar', '2 tablespoon rice vinegar', '4 Persian cucumbers, thinly sliced', 'Lettuce leaves, steamed rice, cilantro sprigs and Thai basil leaves for serving']","['In a large bowl, combine the cumin, pepper flakes, sesame oil, canola oil and 1 tablespoon of the salt. Add the lamb and rub with the mixture. Let sit at room temperature for 1 hour or refrigerate for 4 hours or up to overnight. Return to room temperature.', 'Light a grill and oil the grates. Add the lamb and grill over high heat, turning occasionally until lightly charred in spots and cooked through, 18 to 20 minutes.', 'Meanwhile, in a medium bowl, combine the sugar and vinegar with the remaining 1 tablespoon salt. Add the cucumbers and toss to combine. Let sit for 20 minutes.', 'Serve the lamb with lettuce leaves, rice, cilantro and basil and the pickled cucumbers.']","['Lamb Chop', 'Cucumber', 'Grill', 'Grill/Barbecue', 'Cumin']"
recipe,/recipes/food/views/moroccan-vegetable-salad-51230210,Moroccan Vegetable Salad,"['1 large cucumber, thinly sliced', '2 cold, boiled potatoes, sliced', '1 each red, yellow and green bell peppers, seeded and thinly sliced', '2/3 cup pitted olives', 'Salt (optional)', '3 garlic cloves, chopped', '3 scallions, sliced or 1 red onion, finely chopped', '4 tablespoons olive oil', '1 tablespoon white wine vinegar', 'Juice of 1/2 lemon', '1 tablespoon chopped fresh mint leaves', '1 tablespoon chopped fresh cilantro leaves']","['1. Arrange the cucumber, potato and pepper slices, and the pitted olives on a serving plate or in a dish.', '2. Season with salt, if you like. (Olives tend to be very salty so you may not wish to add any extra salt.)', '3. Sprinkle the garlic, onions, olive oil, vinegar, and lemon juice over the salad. Chill for at least 1 hour. Before serving, sprinkle with the chopped mint leaves and cilantro leaves.']","['Salad', 'Olive', 'Potato', 'Passover', 'Vegetarian', 'Dinner', 'Cucumber', 'Vegan', 'Kosher for Passover', 'Sugar Conscious', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/katchkie-farm-cool-cucumber-yogurt-soup-51189810,Katchkie Farm Cool Cucumber Yogurt Soup,"['2 1/4 cups plain Greek yogurt', '1 1/4 pounds Kirby cucumbers, trimmed, peeled, seeded, and cut into 1- inch pieces', '2 garlic cloves, minced', '1 1/2 teaspoons salt', '1 teaspoon ground cumin', '1 1/2 teaspoons curry powder', '1/4 teaspoon ground ginger', 'Thinly sliced radishes']","['Combine all the ingredients except the radishes in a food processor. Puree until smooth, then strain through a fine sieve into a large bowl. Refrigerate the soup until it is well chilled, about 2 hours or up to a day before serving. Thin the soup with just a small amount of water if it is thicker than you like. Ladle the soup into bowls, top with the radishes, and serve.']","['Soup/Stew', 'Food Processor', 'Ginger', 'Appetizer', 'Side', 'Kid-Friendly', 'Quick & Easy', 'Dinner', 'Lunch', 'Curry', 'Cucumber', 'Summer', 'Chill', 'Cumin', 'Vegetarian', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Soy Free', 'No Sugar Added', 'Kosher', 'Small Plates']"
recipe,/recipes/food/views/shirazi-salad-51169570,Shirazi Salad,"['1 medium spring onion, thinly sliced', '1/4 cup red wine vinegar', '1 pound Persian, Armenian, lemon, or English hothouse cucumbers, peeled, leaving alternating strips of peel, cut into bite-size pieces', '1 garlic clove, finely grated', '2-3 large heirloom tomatoes, sliced', '6 small red tomatoes, cut into wedges', '2 pints small cherry tomatoes, halved', '1/2 cup fresh lime juice, divided', '4 tablespoons extra-virgin olive oil, divided', 'Kosher salt, freshly ground pepper', '1/2 bunch chives, cut into 1"" pieces', '1/4 bunch dill with tender stems and blossoms, cut into 1"" pieces', '1 cup fresh cilantro leaves with tender stems', '1 cup fresh flat-leaf parsley leaves with tender stems', '1/4 cup fresh tarragon leaves']","['Combine spring onion and vinegar in a small bowl; let sit 20 minutes. Drain.', 'Toss spring onion, cucumbers, garlic, all tomatoes, 1/4 cup lime juice, and 2 tablespoons oil in a large bowl; season with salt and pepper and toss gently with hands to coat. Transfer salad to a platter, reserving bowl.', 'Add herbs and remaining 1/4 cup lime juice and 2 tablespoons oil to reserved bowl; season with salt and pepper and toss to coat. Mound herb mixture over salad.']","['Middle Eastern', 'Salad', 'Onion', 'Tomato', 'Side', 'Vegetarian', 'Quick & Easy', 'Lunch', 'Cucumber', 'Summer', 'Healthy', 'Vegan', 'Tarragon', 'Dill', 'Cilantro', 'Parsley', 'Bon Appétit', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/naamas-fattoush-51115620,Na'ama's Fattoush,"['scant 1 cup / 200 g Greek yogurt and 3/4 cup plus 2 tbsp / 200 ml whole milk, or 1 2/3 cups / 400 ml buttermilk (replacing both yogurt and milk)', '2 large stale Turkish flatbread or naan (9 oz /250 g in total)', '3 large tomatoes (13 oz / 380 g in total), cut into 2/3-inch / 1.5cm dice', '3 1/2 oz / 100 g radishes, thinly sliced', '3 Lebanese or mini cucumbers (9 oz / 250 g in total), peeled and chopped into 2/3-inch / 1.5cm dice', '2 green onions, thinly sliced', '1/2 oz / 15 g fresh mint', 'scant 1 oz / 25 g flat-leaf parsley, coarsely chopped', '1 tbsp dried mint', '2 cloves garlic, crushed', '3 tbsp freshly squeezed lemon juice', '1/4 cup / 60 ml olive oil, plus extra to drizzle', '2 tbsp cider or white wine vinegar', '3/4 tsp freshly ground black pepper', '1 1/2 tsp salt', '1 tbsp sumac or more to taste, to garnish']","['If using yogurt and milk, start at least 3 hours and up to a day in advance by placing both in a bowl. Whisk well and leave in a cool place or in the fridge until bubbles form on the surface. What you get is a kind of homemade buttermilk, but less sour.', 'Tear the bread into bite-size pieces and place in a large mixing bowl. Add your fermented yogurt mixture or commercial buttermilk, followed by the rest of the ingredients, mix well, and leave for 10 minutes for all the flavors to combine.', 'Spoon the fattoush into serving bowls, drizzle with some olive oil, and garnish generously with sumac.']","['Middle Eastern', 'Salad', 'Onion', 'Tomato', 'Side', 'No-Cook', 'Vegetarian', 'Lunch', 'Cucumber', 'Healthy', 'Pescatarian', 'Peanut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/spiced-cucumbers-and-coconut-milk-395924,Spiced Cucumbers and Coconut Milk,"['1 tablespoon vegetable oil', '2 cups 1/4""-thick slices peeled lemon cucumber or any other cucumber.', 'Kosher salt', 'Freshly ground black pepper', '2 peeled, seeded, coarsely chopped small tomatoes', '4 thinly sliced scallions', '2 thinly sliced red thai chiles (with seeds)', '1 smashed garlic clove', '1/2 cup unsweetened coconut milk', '1 1/2 teaspoon honey', '1/4 cup fresh cilantro leaves', 'Fresh lime juice']","['Heat vegetable oil in a medium saucepan over medium heat. Add slices peeled lemon cucumber or any other cucumber. Sauté until beginning to soften, about 1 minute. Season with kosher salt and freshly ground black pepper. Add chopped small tomatoes, sliced scallions, sliced red thai chiles (with seeds), and smashed garlic clove. Sauté until vegetables are soft, 2-3 minutes. Add unsweetened coconut milk and honey; simmer until vegetables are cooked through, 2-3 minutes. Stir in fresh cilantro leaves and a squeeze of fresh lime juice. Season with salt and pepper. Serve with rice, if desired.']","['Side', 'Fourth of July', 'Picnic', 'Vegetarian', 'Low Cal', 'Low Sodium', 'Coconut', 'Cucumber', 'Grill', 'Healthy', 'Low Cholesterol', 'Bon Appétit', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/carrot-and-yogurt-sauce-395932,Carrot and Yogurt Sauce,"['1/2 garlic clove', 'Kosher salt', '1 cup plain low-fat yogurt', '2 tablespoons (packed) finely grated carrot (use a Microplane grater)', '1 tablespoon chopped fresh dill', '2 teaspoons (or more) fresh lemon juice', '1 teaspoon finely grated lemon zest', 'Freshly ground black pepper']","['Place garlic on a work surface. Sprinkle with salt and finely chop, occasionally smearing with side of knife to make a paste. Transfer to a medium bowl. Add yogurt, carrot, dill, 2 teaspoons lemon juice, and zest; whisk to combine. Season with salt, pepper, and more lemon juice, if desired. DO AHEAD: Can be made 1 day ahead. Cover and chill.']","['Condiment/Spread', 'Sauce', 'No-Cook', 'Vegetarian', 'Quick & Easy', 'Yogurt', 'Low Cal', 'Low Sodium', 'Carrot', 'Healthy', 'Low Cholesterol', 'Bon Appétit']"
recipe,/recipes/food/views/cucumber-and-radish-salad-395895,Cucumber and Radish Salad,"['1 1/2 cups unseasoned rice vinegar', '1/2 cup distilled white vinegar', '1 teaspoon coriander seeds', '1 teaspoon fennel seeds', '1/8 teaspoon ground turmeric', '2 whole allspice', '1 bay leaf', '1 bunch radishes, stemmed and quartered', '6 cups 1/2-pieces peeled cucumber', '1 small Vidalia onion, thinly sliced', '2 tablespoons olive oil', 'Salt and pepper']","['Bring first seven ingredients to a simmer in a small saucepan. Place radishes in a heatproof container; pour vinegar mixture over. Chill for at least 5 hours and up to 1 week.', 'Before serving, add cucumber; let sit for 25-30 minutes. Transfer to a large bowl; stir in onion and olive oil. Season with salt and pepper.']","['Salad', 'Onion', 'Side', 'Fourth of July', 'Picnic', 'Vegetarian', 'Quick & Easy', 'Low Cal', 'Low Sodium', 'Lunch', 'Vinegar', 'Cucumber', 'Radish', 'Spring', 'Summer', 'Vegan', 'Potluck', 'Bon Appétit', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/cucumber-and-avocado-salad-395438,Cucumber and Avocado Salad,"['24 sprigs cilantro', '1/4 cup coarsely chopped cilantro leaves', '1/4 cup chopped peeled ginger', '6 garlic cloves, lightly crushed', '2 dried chiles de árbol', '2 English hothouse cucumbers (about 2 pounds total), cut into 1/2"" pieces', '1 teaspoon (or more) kosher salt', '1 teaspoon sugar', '4 celery stalks, thinly sliced on a diagonal', '2 tablespoons fresh lime juice', '2 tablespoons grapeseed or vegetable oil', '2 avocados, halved, pitted, sliced', '1/4 cup torn fresh basil leaves', 'Ingredient info: Chiles de árbol are sold at some supermarkets and at Latin markets.']","['Combine cilantro sprigs, ginger, garlic, and chiles in a resealable plastic freezer bag; seal. Lightly pound with a skillet or rolling pin until ginger and garlic are well mashed.', 'Add cucumbers, 1 teaspoon salt, and sugar. Seal bag; shake to mix. Squeeze bag firmly to slightly mash cucumbers, 1-2 minutes. Place bag in a large bowl; let macerate at room temperature, turning halfway through, until juices form, about 35 minutes.', 'Empty contents of bag into bowl; turn bag inside out and scrape out any small bits. Discard cilantro sprigs. Mix in celery, juice, and oil. Season with more salt, if desired.', 'Divide avocado among plates; spoon salad over. Garnish with chopped cilantro and basil.']","['Salad', 'No-Cook', 'Vegetarian', 'Quick & Easy', 'Low Cal', 'High Fiber', 'Lunch', 'Avocado', 'Celery', 'Cucumber', 'Healthy', 'Low Cholesterol', 'Vegan', 'Cilantro', 'Bon Appétit', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/cucumber-aloe-cocktail-366715,Cucumber-Aloe Cocktail,"['8 1/4""-thick slices cucumber', '12 small fresh shiso leaves', ""1/4 cup Hendrick's Gin"", '6 tablespoons tonic water', '1/4 cup aloe juice', '2 teaspoons Chartreuse liqueur', 'Ingredient info: Shiso leaves, from the perilla plant (also known as Japanese basil), are sold at Japanese markets. Aloe juice is available at better supermarkets and at specialty foods stores.']","['Using a muddler or the handle of a wooden spoon, crush and mash cucumber and shiso in a cocktail shaker. Add gin and mash again. Fill shaker halfway with ice cubes. Add tonic, aloe, and Chartreuse. Stir to blend well. Fill 2 Old Fashioned glasses with ice; strain cocktail into glasses.']","['Asian', 'Japanese', 'Gin', 'Liqueur', 'Alcoholic', 'Cocktail Party', 'Quick & Easy', ""St. Patrick's Day"", 'Oscars', ""Father's Day"", ""New Year's Eve"", 'Spirit', 'Chartreuse', 'Cucumber', 'Shower', 'Engagement Party', 'Party', 'Bon Appétit', 'Drink']"
recipe,/recipes/food/views/roasted-cucumber-sandwiches-366725,Roasted Cucumber Sandwiches,"['2 1/2 pounds Japanese, Persian, or English hothouse cucumbers', '2 tablespoons (1/4 stick) unsalted butter, melted', '3/4 cup labneh (Lebanese yogurt cheese) or Greek-style yogurt', '3/4 cup mayonnaise', '3 tablespoons salt-packed capers, rinsed well, roughly chopped', '1 garlic clove, finely chopped', '2 tablespoons finely chopped fresh flat-leaf parsley', '2 tablespoons finely chopped fresh mint leaves', '1 tablespoon (or more) fresh lemon juice', 'Fine sea salt and freshly ground black pepper', '2 9x7 inch loaves focaccia, halved horizontally, or 8 ciabatta rolls', 'Extra-virgin olive oil']","['Preheat oven to 400°. If using English cucumbers, split lengthwise and remove seeds (leave other varieties whole). Arrange cucumbers on a parchment paper-lined baking sheet. (If using English cucumbers, arrange cut side down.) Brush with melted butter. Roast cucumbers until crisp-tender, about 15 minutes. Transfer cucumbers to a paper towel-lined plate; chill until cold.', 'Cut Japanese or Persian cucumbers lengthwise in half. Cut hothouse cucumber halves lengthwise in half. Slice crosswise into 1/4 inch-thick pieces. Whisk labneh and next 5 ingredients in a large bowl. Stir in sliced cucumbers and 1 tablespoon lemon juice. Season filling to taste with salt, pepper, and more lemon juice, if desired.', 'Brush cut sides of focaccia or rolls with olive oil; place on a baking sheet and toast in a 400° oven until just crispy and lightly browned, 3-5 minutes. Divide filling among focaccia bottoms, cover with tops, and cut each into 4 sandwiches (or divide filling among rolls).']","['Sandwich', 'Appetizer', 'Cocktail Party', 'Easter', 'Picnic', 'Yogurt', ""Mother's Day"", 'Graduation', 'British', 'Cucumber', 'Spring', 'Summer', 'Family Reunion', 'Shower', 'Bon Appétit', 'Vegetarian', 'Pescatarian', 'Peanut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/cucumber-basil-egg-salad-364869,Cucumber-Basil Egg Salad,"['6 hard-cooked eggs, diced (2 cups)', '3/4 cup seeded, diced cucumbers (about 1/2 cucumber)', '1/4 cup minced shallots', '1/2 cup sliced green onions (green part only)', '3 tablespoons lightly packed chopped fresh basil', '1/2 cup mayonnaise', '1/4 teaspoon kosher salt', '1/4 teaspoon freshly ground pepper']","['Gently combine the eggs, cucumbers, shallots, green onions, and basil in a medium bowl. Stir in the mayonnaise, salt, and pepper.', 'Store in the refrigerator for up to three days.']","['Egg', 'Herb', 'Vegetable', 'Side', 'Easter', 'Vegetarian', ""Mother's Day"", ""Father's Day"", 'Dinner', 'Lunch', 'Basil', 'Cucumber', 'Spring', 'Summer', 'Shower', 'Chill', 'Party', 'Boil', 'Advance Prep Required', 'Sugar Conscious', 'Kidney Friendly', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/persian-cucumber-and-purple-rice-salad-354964,Persian Cucumber and Purple Rice Salad,"['1 cup purple jasmine rice', '1 1/4 cups water', '1 1/2 teaspoons coriander seeds, toasted', '1 pound Persian cucumbers (also called mini cucumbers; about 6) or other cucumbers, quartered lengthwise and sliced crosswise 1/4 inch thick', '1 bunch scallions, thinly sliced', '3 tablespoons extra-virgin olive oil', '2 teaspoons grated lemon zest', '2 teaspoons fresh lemon juice']","['Bring rice, water, and 1/4 teaspoon salt to a boil in a small heavy saucepan, then reduce heat to low and cook, covered, until rice is tender and water is absorbed, about 20 minutes. Remove from heat and let stand, covered, 10 minutes. Spread rice evenly in a lightly oiled 4-sided sheet pan and cool completely. Coarsely smash coriander seeds with side of a large knife.', 'Toss rice with coriander, remaining ingredients, and 1/4 teaspoon salt in a large bowl and let stand at room temperature 1 hour.']","['Rice', 'Side', 'Vegetarian', 'Dinner', 'Lemon', 'Cucumber', 'Healthy', 'Vegan', 'Party', 'Potluck', 'Green Onion/Scallion', 'Gourmet', 'Sugar Conscious', 'Kidney Friendly', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/salmon-with-snap-peas-yellow-peppers-and-dill-pistachio-pistou-354297,"Salmon with Snap Peas, Yellow Peppers, and Dill-Pistachio Pistou","['1/3 cup chopped fresh dill', '1/3 cup finely chopped green onions (about 2)', '1/2 cup shelled natural pistachios or almonds, toasted, finely chopped', '1/4 cup plus 1 1/2 tablespoons pistachio oil or extra-virgin olive oil', '2 yellow bell peppers or orange bell peppers, cut into 1/2-inch strips', '1 pound sugar snap peas, trimmed, strings removed', '1 garlic clove, minced', '1/4 cup water', '4 6-ounce salmon fillets']","['Mix dill, green onions, pistachios, and 1/4 cup oil in medium bowl. Season to taste with salt and pepper. DO AHEAD: Pistou can be made 2 hours ahead. Let stand at room temperature.', 'Heat 1/2 tablespoon oil in heavy large skillet over medium-high heat. Add peppers and sauté until beginning to soften, about 2 minutes. Add snap peas, garlic, and 1/4 cup water; sprinkle with salt. Sauté until vegetables are just tender and water evaporates, 2 to 3 minutes. Stir in 1 rounded tablespoon pistou. Transfer vegetables to platter; tent with foil to keep warm. Reserve skillet (do not clean).', 'Heat remaining 1 tablespoon oil in reserved skillet over medium-high heat. Sprinkle salmon with salt and pepper. Place salmon, skin side down, in skillet; cook until skin is crisp, about 3 minutes. Turn salmon and cook until almost opaque in center, about 3 minutes longer. Arrange salmon fillets over vegetables on platter. Spoon some pistou down center of each fillet and serve, passing remaining pistou alongside.']","['Fish', 'Herb', 'Nut', 'Pepper', 'Sauté', 'Low Cal', 'High Fiber', ""Mother's Day"", ""Father's Day"", 'Dinner', 'Pistachio', 'Seafood', 'Salmon', 'Legume', 'Pea', 'Bell Pepper', 'Healthy', 'Party', 'Dill', 'Bon Appétit', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Soy Free', 'No Sugar Added']"
recipe,/recipes/food/views/lettuce-wraps-with-smoked-trout-354304,Lettuce Wraps with Smoked Trout,"['2 medium carrots, peeled', '1/2 unpeeled English hothouse cucumber (do not remove seeds)', '1/4 cup thinly sliced shallots', '1/4 cup thinly sliced jalapeño chiles with seeds (preferably red; about 2 large)', '2 tablespoons fresh lime juice or unseasoned rice vinegar', '1 tablespoon sugar', '1 tablespoon fish sauce (such as nam pla or nuoc nam)*', '2 4.5-ounce packages skinless smoked trout fillets,** broken into bite-size pieces (about 2 cups)', '1 cup diced grape tomatoes', '1/2 cup whole fresh mint leaves', '1/2 cup small whole fresh basil leaves', '16 small to medium inner leaves of romaine lettuce (from about 2 hearts of romaine)', '1/3 cup (about) Asian sweet chili sauce***', '1/4 cup finely chopped lightly salted dry-roasted peanuts']","['Using vegetable peeler, shave carrots and cucumber lengthwise into ribbons. Cut ribbons into 3-inch-long sections, then cut sections into matchstick-size strips. Place in large bowl. Add shallots, jalapeños, lime juice, sugar, and fish sauce; let marinate 30 minutes at room temperature.', 'Add trout pieces and tomatoes to vegetable mixture and toss to blend. Transfer trout-vegetable mixture to large strainer and drain off liquid. Return trout-vegetable mixture to same bowl; add mint and basil and toss to blend.', 'Arrange lettuce leaves on large platter. Divide trout-vegetable salad among lettuce leaves. Drizzle sweet chili sauce over each salad and sprinkle with peanuts.', '* Available in the Asian foods section of most supermarkets, at some specialty foods stores, and at Asian markets.', '** Available at some supermarkets and at specialty foods stores and delicatessens.', '***Available at some supermarkets and at Asian markets and from amazon.com.']","['Asian', 'Fish', 'Leafy Green', 'Vegetable', 'Appetizer', 'Marinate', 'No-Cook', 'Dinner', 'Lunch', 'Seafood', 'Trout', 'Cucumber', 'Healthy', 'Lettuce', 'Bon Appétit', 'Pescatarian', 'Dairy Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/grilled-lime-curry-rubbed-hanger-steak-with-fresh-melon-cucumber-chutney-353669,Grilled Lime-Curry-Rubbed Hanger Steak with Fresh Melon-Cucumber Chutney,"['2 cups chopped firm-ripe honeydew melon (10 ounces)', '1/3 seedless cucumber, peeled and chopped (about 3/4 cup)', '1/2 cup chopped red onion', '3 tablespoons fresh lime juice', '1/4 cup chopped cilantro', '1 to 2 teaspoons minced fresh jalapeño including seeds', '1/2 teaspoon ground coriander', '1/4 teaspoon ground cumin', '2 tablespoons fresh lime juice', '1 tablespoon vegetable oil', '1 tablespoon curry powder', '2 pounds (1-inch-thick) hanger steak or chuck blade steaks']","['Stir together honeydew, cucumber, onion, lime juice, cilantro, jalapeño, and 1/4 teaspoon salt. Sprinkle with spices and let chutney stand while grilling steak.', 'Prepare a gas grill for direct-heat cooking over medium heat; see Grilling Procedure .', 'Stir together lime juice, oil, curry powder, 2 teaspoons salt, and 1 teaspoon pepper. Coat steak with curry mixture.', 'Oil grill rack, then grill steak, covered, turning once, 9 minutes total for medium-rare. Let rest on a cutting board 5 minutes, then slice thinly across the grain. Serve steak with chutney.', 'basmati or jasmine rice']","['Quick & Easy', 'Backyard BBQ', 'Dinner', 'Lunch', 'Melon', 'Steak', 'Cucumber', 'Grill', 'Grill/Barbecue', 'Healthy', 'Gourmet', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/cucumber-kimchi-oi-gimchi-353209,Cucumber Kimchi (Oi Gimchi),"['10 pickling cucumbers, just over a pound', '1/3 cup table salt', '4 1/3 cups water', '6 cloves garlic, minced', '1/2 onion, diced', '1/2 bunch Korean leeks (buchu), cut into 1/2-inch lengths', '5 green onions, cut into 1/2-inch lengths', '1/4 cup Korean chile powder', '1 tablespoon coarse sea or kosher salt', '1 teaspoon sugar']","['Cut the cucumbers lengthwise into quarters and place in a large bowl. Dissolve the table salt in 4 cups of the water and pour over the cucumbers. Soak the cucumbers for about 20 minutes.', 'Combine the garlic, onion, Korean leeks, green onions, chile powder, and sea salt in another large bowl.', 'Remove the cucumbers from the salt water and rinse. Add the cucumbers to the spicy mixture and mix until the cucumbers are all well coated. Stuff the cucumbers into a 1/2-gallon glass jar, pressing firmly until filled.', ""Dissolve the sugar in the remaining 1/3 cup water and pour over the cucumbers. Cover tightly. Let sit in a cool, dark place for 2 to 3 days before opening to see if it's ripe. The cucumbers should be sour and have absorbed the salt and flavors of the seasoning. Refrigerate after opening. It will keep for almost 2 weeks in the refrigerator.""]","['Asian', 'Vegetable', 'Side', 'Vegetarian', 'Dinner', 'Lunch', 'Korean', 'Leek', 'Cucumber', 'Healthy', 'Vegan', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/grilled-chicken-salad-with-radishes-cucumbers-and-tarragon-pesto-352032,"Grilled Chicken Salad with Radishes, Cucumbers, and Tarragon Pesto","['1/4 cup (packed) fresh tarragon leaves plus 2 teaspoons chopped', '1/4 cup (packed) fresh Italian parsley leaves', '4 tablespoons pine nuts, divided', '5 teaspoons fresh lemon juice, divided', '2 teaspoons chopped shallot', '6 tablespoons (or more) olive oil, divided, plus additional for brushing', '4 boneless chicken breast halves', '4 1/2-inch-thick slices country-style French or sourdough bread', '1 5-ounce package mixed baby greens', '1 cup thinly sliced radishes (from 1 large bunch)', '1 cup thinly sliced Japanese cucumbers (about 1 1/2)']","['Place 1/4 cup tarragon leaves, parsley, 2 tablespoons pine nuts, 1 teaspoon lemon juice, and shallot in mini processor; chop coarsely. With machine running, gradually add 3 tablespoons olive oil. Season pesto to taste with salt and pepper. Add more olive oil by teaspoonfuls to thin, if necessary.', 'Whisk 2 teaspoons chopped tarragon, remaining 4 teaspoons lemon juice, and 3 tablespoons oil in small bowl. Season dressing with salt and pepper.', 'Prepare barbecue (medium-high heat). Brush chicken breasts on both sides with oil. Sprinkle with salt and pepper. Grill until grill marks form, skin is crisp, and chicken is cooked through, 7 to 8 minutes per side. Transfer to work surface; let rest 5 minutes. Using clean brush, brush both sides of bread with oil. Sprinkle with salt and pepper. Grill until dark-brown grill marks appear on both sides, 2 to 3 minutes per side.', 'Place greens, radishes, and cucumbers in large bowl. Toss with dressing. Season to taste with salt and pepper. Divide salad among 4 plates.', 'Cut grilled chicken breasts crosswise into 1/3-inch-thick slices. Arrange 1 sliced chicken breast atop salad on each plate. Spoon tarragon pesto over chicken. Sprinkle remaining 2 tablespoons pine nuts over salads. Serve with grilled bread slices.']","['Salad', 'Food Processor', 'Chicken', 'High Fiber', 'Lunch', 'Pine Nut', 'Cucumber', 'Radish', 'Spring', 'Grill', 'Grill/Barbecue', 'Tarragon', 'Bon Appétit', 'Sugar Conscious', 'Dairy Free', 'Peanut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/sweet-cucumber-and-radish-salad-241171,Sweet Cucumber and Radish Salad,"['1 large cucumber (1 pound)', '1 bunch radishes', '1/4 cup cider vinegar', '1 1/2 tablespoons sugar', '1 tablespoon vegetable oil']","['Peel cucumber, then halve lengthwise and slice crosswise 1/4 inch thick. Cut each radish lengthwise into 8 wedges.', 'Bring vinegar, sugar, 1/4 teaspoon salt, and 1/8 teaspoon pepper to a boil in a small saucepan, stirring until sugar has dissolved, then stir in oil.', 'Pour hot dressing over cucumbers and radishes in a bowl and stir, then let stand 10 minutes. Stir and season with salt before serving.', ""Haggipavlu Nemea '04""]","['American', 'Salad', 'Side', 'Vegetarian', 'Quick & Easy', 'Southern', 'Cucumber', 'Radish', 'Healthy', 'Gourmet', 'Kidney Friendly', 'Vegan', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/cucumber-dill-soup-with-scallions-352429,Cucumber-Dill Soup with Scallions,"['5 large cucumbers, peeled, quartered lengthwise, and seeded', '1 bunch scallions', '1 bunch dill, ends picked', '1 clove garlic, chopped', 'Juice of 3 large lemons', '4 cups buttermilk', '1 cup plain yogurt', 'Salt', 'Freshly ground white pepper', 'Dash of Tabasco']","['1. Thinly slice half of the cucumbers crosswise. Thinly slice half of the scallions crosswise. Set aside.', '2. Coarsely chop the remaining cucumbers and scallions and transfer to a large bowl. Add the dill, garlic, lemon juice, buttermilk, and yogurt, and give a good but gentle stir. Season with salt and pepper and puree in a blender until liquefied. (NOTE: You can use a food processor, but a blender will give a smoother, more pleasing result.)', '3. Transfer the soup to a large bowl and add the reserved sliced cucumbers and scallions. Adjust seasoning with salt, pepper, and Tabasco to taste. Chill for at least 2 hours in the refrigerator.']","['Soup/Stew', 'Appetizer', 'Picnic', 'Vegetarian', 'Yogurt', ""Mother's Day"", 'Lunch', 'Cucumber', 'Spring', 'Healthy', 'Potluck', 'Dill', 'Buttermilk', 'Green Onion/Scallion', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
